40063	weakness	29
40361	witty	29
40393	wood	29
40510	xenophon	29
1819	absence	28
1888	abundance	28
2005	accounts	28
2337	adored	28
2509	aeneas	28
2617	aetius	28
3157	altered	28
4327	army	28
4420	arts	28
5442	beggar	28
5880	blessed	28
6449	busy	28
7616	charms	28
7958	civil	28
8799	conceive	28
8883	concur	28
8984	confirms	28
9691	corporis	28
10148	crucify	28
11405	description	28
11859	diis	28
11997	discern	28
13384	eminent	28
13749	equal	28
14029	eusebius	28
14536	expressed	28
14786	faculties	28
15636	flourishing	28
16251	fuchsius	28
16589	gardens	28
18260	history	28
18595	hunc	28
18728	id	28
19375	inclined	28
19427	increase	28
21299	kisses	28
21443	lactantius	28
21463	ladies	28
21516	laid	28
21533	lament	28
22509	looked	28
22902	madmen	28
25526	nevisanus	28
25783	northern	28
26303	occult	28
26548	omnis	28
26757	orbis	28
27047	ovid	28
28470	philters	28
28821	plants	28
29042	policy	28
30242	prophets	28
30314	prosperity	28
30442	psalm	28
30601	pulse	28
32147	reward	28
32418	roses	28
33058	savanarola	28
34367	skill	28
34510	snow	28
34856	space	28
35057	spiritus	28
36319	suum	28
37056	theirs	28
37421	titles	28
38807	valour	28
38891	vast	28
39727	vives	28
39779	void	28
40166	whereas	28
40385	wonder	28
40445	wouldst	28
40447	wounded	28
840	25	27
2336	adore	27
3416	among	27
3655	animo	27
3694	anno	27
4861	augustus	27
8672	compass	27
8712	complexion	27
10705	daughters	27
10785	decayed	27
12097	dislike	27
12235	distempered	27
13642	eorum	27
14937	fare	27
17081	goodly	27
17124	gout	27
17321	grieve	27
17891	heed	27
19439	incredible	27
19929	innate	27
20275	intended	27
21103	julius	27
21753	laughter	27
21959	length	27
22591	loving	27
23077	maladies	27
24390	mistake	27
25319	neat	27
27324	parasites	27
27636	patrons	27
28290	pet	27
28466	philostratus	27
29163	pope	27
29732	prepared	27
30368	proved	27
30954	questions	27
31355	received	27
31953	required	27
32010	respects	27
32256	ring	27
34155	silent	27
34323	sister	27
34597	soldier	27
34792	sore	27
35926	suddenly	27
36001	suit	27
36489	table	27
36507	tacitus	27
36897	terra	27
37784	trees	27
38233	ugly	27
39303	vice	27
39451	village	27
39487	vindicate	27
39985	war	27
2113	act	26
3304	ambitious	26
3720	anothers	26
3846	apart	26
5358	bears	26
6373	bugloss	26
6393	bulls	26
7584	charge	26
7919	circumstances	26
8446	colours	26
8606	committed	26
8753	compound	26
9282	consume	26
9424	continuate	26
12320	diversely	26
12357	divinity	26
13012	ecclus	26
13354	embrace	26
13433	emulation	26
14629	extraordinary	26
15062	feast	26
15094	fed	26
15326	fieri	26
16138	friars	26
16527	gallant	26
17146	gracious	26
17566	hac	26
17806	headlong	26
17951	helps	26
18142	hierome	26
18156	higher	26
18183	hills	26
19468	incurable	26
19519	indies	26
20185	instrument	26
21129	juno	26
21801	lawyer	26
22593	low	26
22633	lucians	26
23214	manifest	26
24559	moment	26
24604	monks	26
25244	natura	26
25426	neighbours	26
25486	nerves	26
25853	nova	26
26023	nurse	26
28419	philip	26
28967	plus	26
29992	procure	26
30851	quality	26
31176	ran	26
31191	rank	26
31353	receipts	26
31425	records	26
31447	rectified	26
31525	refer	26
31751	rem	26
31890	replied	26
31994	resolved	26
32535	ruin	26
32551	rule	26
32745	saint	26
32746	saints	26
33946	shapes	26
36288	suspicious	26
36691	tedious	26
37766	treasure	26
37783	tree	26
37982	try	26
38343	understand	26
38349	understood	26
38629	usque	26
39532	violets	26
40225	wholesome	26
1900	abuse	25
2068	achilles	25
2265	admirable	25
2928	alcibiades	25
3014	aliis	25
3426	amorous	25
3664	animus	25
4910	aurum	25
5283	basil	25
5445	beggars	25
5888	blindness	25
7857	cicogna	25
7945	citizens	25
8054	clear	25
8844	conclusion	25
8848	concoction	25
9639	corn	25
9697	correct	25
10445	customs	25
10797	deceive	25
10979	definition	25
11528	destruction	25
11855	digression	25
11932	dionysius	25
12088	dishonest	25
12427	doctor	25
12972	eating	25
13787	erastus	25
14860	falls	25
14900	familiarly	25
15661	flung	25
16459	future	25
16687	gen	25
16767	gentiles	25
17586	haemorrhoids	25
17684	happen	25
17744	has	25
18024	hereditary	25
19011	immortality	25
19159	impossible	25
19506	indian	25
20147	instances	25
20476	invented	25
20477	invention	25
20889	jests	25
21900	leg	25
22585	lover	25
23040	maintains	25
23073	mala	25
24039	method	25
24688	morbi	25
26364	oculos	25
27997	performed	25
30671	purging	25
30850	qualities	25
31028	quisque	25
31657	reject	25
31715	religions	25
32553	rules	25
32846	salvianus	25
34686	solum	25
34894	speaking	25
35453	stood	25
36189	supposeth	25
36617	tarry	25
37271	thunder	25
37605	towards	25
38206	tyrant	25
38791	valiant	25
39519	violence	25
39611	virum	25
1828	absolute	24
2857	ague	24
4206	areteus	24
4257	aright	24
4666	atheists	24
4712	attend	24
5023	avoided	24
5621	bernard	24
5968	boethius	24
6001	bona	24
6141	brags	24
7208	catch	24
7407	cent	24
8505	comedy	24
8895	condemned	24
9011	confusion	24
9698	corrected	24
9873	covet	24
11024	degrees	24
11130	delightsome	24
11550	determine	24
11821	digestion	24
12011	discipline	24
12460	doing	24
12572	doors	24
12944	earnestly	24
13645	eos	24
13674	epictetus	24
13683	epicurus	24
15266	fetch	24
16012	fracastorius	24
16128	fresh	24
16586	garden	24
17969	hence	24
18022	hereafter	24
18189	hinder	24
19599	industry	24
22323	lion	24
23446	matches	24
23692	melancholia	24
24614	monster	24
25001	murder	24
25044	muses	24
25229	nation	24
25550	nicholas	24
25799	nostra	24
26205	observat	24
26635	opinions	24
26724	opus	24
27586	patients	24
29030	poland	24
29187	populous	24
29297	possunt	24
29757	presently	24
29897	prius	24
30117	prognostics	24
30239	prophet	24
30796	quaedam	24
31311	reading	24
31340	rebus	24
31769	remember	24
31952	require	24
32109	revenge	24
32334	rodericus	24
32368	rom	24
32913	sanguine	24
33758	ser	24
33826	serves	24
33954	sharp	24
33996	ship	24
34523	sober	24
35011	spicel	24
35052	spiritual	24
35402	stir	24
35609	students	24
36361	sweetheart	24
36490	tables	24
36537	taking	24
36694	teeth	24
36842	tenet	24
37771	treat	24
38103	turns	24
38199	tyrannise	24
38751	vainglory	24
38882	vary	24
39638	visit	24
40109	weeping	24
40288	windows	24
2348	adrian	23
3013	alii	23
3083	allow	23
3268	amazed	23
4088	arabians	23
4173	arculanus	23
4269	aristaenetus	23
4548	asses	23
5151	balm	23
5300	bath	23
5446	beggary	23
7538	chamber	23
7609	charles	23
8892	condemn	23
8970	confidence	23
9217	constantinople	23
9304	cont	23
9840	courage	23
10359	curat	23
10673	darkness	23
10798	deceived	23
10951	defend	23
11129	delights	23
12648	dr	23
12669	drank	23
13879	es	23
14763	faciunt	23
15023	faults	23
15102	feel	23
15642	flower	23
15899	forms	23
17129	government	23
18321	hominibus	23
18820	iis	23
18875	illud	23
18878	illum	23
18918	imaginations	23
19002	immortal	23
19911	injuries	23
20203	insult	23
20559	ipsa	23
20565	ipsi	23
21167	justice	23
21237	keeps	23
22452	lod	23
22850	m	23
22925	mag	23
24259	miracles	23
24524	molested	23
24687	morb	23
24691	morbis	23
24886	mr	23
26794	organ	23
28811	plant	23
29049	polit	23
29306	posterity	23
29420	practised	23
29823	priest	23
30059	professed	23
30074	profitable	23
30410	provoke	23
30578	pull	23
30872	quantum	23
30895	quas	23
30959	quia	23
31054	quoque	23
31231	rare	23
32392	room	23
32394	root	23
32662	sacrifices	23
33061	save	23
33228	sciences	23
34570	soever	23
34864	spake	23
35526	streets	23
36075	suo	23
36580	tanquam	23
36721	telleth	23
36926	terrify	23
36938	terrors	23
37118	theres	23
37508	top	23
38408	unhappy	23
39550	virg	23
39954	walking	23
39963	walls	23
40141	west	23
40426	wormwood	23
40578	yields	23
967	36	22
978	37	22
1901	abused	22
1958	accident	22
3349	america	22
3830	anxiety	22
4236	argument	22
4485	asleep	22
4996	averse	22
5639	beside	22
5951	bodily	22
5985	bold	22
6244	bright	22
6725	calling	22
7421	centre	22
8654	companies	22
8951	conference	22
9355	contempt	22
11654	dial	22
12087	dishes	22
12322	diversity	22
12749	drunkenness	22
13413	employment	22
14638	extremity	22
14765	fact	22
14787	faculty	22
15103	feeling	22
15836	forestus	22
16783	gentlewoman	22
16787	gentry	22
17318	griefs	22
18034	heretofore	22
18187	hinc	22
18350	honey	22
18903	image	22
19417	inconvenience	22
20152	instar	22
20600	irksome	22
21301	kissing	22
21574	lands	22
21689	lately	22
23009	magnus	22
23050	major	22
23108	mali	22
23442	mat	22
23530	maxime	22
23549	mea	22
23764	members	22
24628	monstrous	22
24843	mountains	22
24934	multi	22
25120	myriads	22
25615	nine	22
25780	north	22
26444	offered	22
26536	omni	22
26743	orator	22
26798	organs	22
29378	potius	22
29398	pounds	22
29406	powerful	22
29408	powers	22
29846	primum	22
30034	produceth	22
30164	promise	22
30898	quasi	22
31391	reckon	22
31668	rejoice	22
32572	running	22
32612	s	22
33824	served	22
34037	shows	22
34354	sixth	22
34392	slave	22
34631	solicitous	22
34830	sought	22
34934	spectators	22
35373	stiffly	22
35996	suis	22
37175	thinking	22
37182	thirst	22
37221	thousands	22
38088	turk	22
38089	turkey	22
38701	uxorem	22
39181	verse	22
39578	virgo	22
39655	vit	22
40083	weather	22
40291	windy	22
40398	woods	22
874	28	21
1012	40	21
2986	alia	21
3048	aliud	21
3052	alive	21
3181	altomarus	21
3751	anthony	21
3893	apollonius	21
3942	apparitions	21
4457	ashamed	21
4481	asked	21
4841	aught	21
5138	bald	21
5211	barbarous	21
6191	breast	21
6194	breath	21
6288	broken	21
6305	brothers	21
6404	burden	21
6626	calamities	21
6952	captain	21
7631	chaste	21
7701	chiefest	21
8468	com	21
8655	companion	21
9163	considered	21
9345	contemplation	21
9376	contented	21
9379	contention	21
9845	courses	21
10051	cried	21
10238	cujus	21
10731	deal	21
11125	delighted	21
13513	enforced	21
13638	eo	21
13788	erat	21
14095	evident	21
14179	excepted	21
14823	fairer	21
14824	fairest	21
15426	fires	21
15865	form	21
16324	fully	21
16558	game	21
16734	genii	21
16755	genius	21
17200	grant	21
17327	grievously	21
17670	hang	21
17787	hawk	21
17844	heathen	21
18300	hollow	21
18675	hypochondries	21
18739	idiots	21
18884	illusions	21
19913	injury	21
19931	inner	21
20547	inwardly	21
21779	lavater	21
22051	letters	21
22595	lower	21
22768	lusts	21
22870	machiavel	21
22960	magistrates	21
23202	mania	21
23292	marcus	21
23293	mare	21
23499	matthiolus	21
23876	mentioned	21
23961	merrily	21
24325	miser	21
24601	monk	21
24792	mortem	21
24879	moves	21
24956	multo	21
24998	munster	21
25482	nero	21
25720	noise	21
26336	ocean	21
26533	omne	21
26566	ones	21
26728	oracles	21
26776	ordinarily	21
27094	padua	21
27913	perceiving	21
28862	plead	21
29275	possession	21
29575	praeter	21
29644	prayers	21
29700	preferment	21
30862	quando	21
30970	quickly	21
30978	quidem	21
32284	rites	21
32512	rue	21
32943	sapiens	21
33012	satisfaction	21
33210	school	21
33271	scoffs	21
33373	scripture	21
33437	seasons	21
33630	senators	21
34638	solid	21
35424	stoics	21
35664	stupid	21
35704	suam	21
36003	suitor	21
36081	super	21
37121	thereupon	21
37316	tied	21
37401	tired	21
37568	tortures	21
37774	treatise	21
38045	tunes	21
38159	twelve	21
38340	undergo	21
38460	unnatural	21
38600	urine	21
39504	vinum	21
39576	virgins	21
39955	walks	21
40233	whore	21
1938	acceptable	20
2196	adeo	20
2394	advantage	20
2490	aelian	20
2697	affliction	20
2910	albertus	20
3358	amiable	20
3522	anatomy	20
3638	animam	20
5551	beloved	20
5663	bestow	20
5665	bestowed	20
5912	blow	20
6074	boterus	20
6133	brag	20
6984	caput	20
7159	castilio	20
7166	castles	20
8506	comeliness	20
8603	commit	20
8614	commodity	20
8680	compel	20
8811	concerning	20
9116	consciences	20
9632	corinth	20
9783	costly	20
9830	countrymen	20
10509	d	20
10639	dangerous	20
10743	dearly	20
11410	desert	20
11419	deserve	20
11588	devices	20
12617	doting	20
12677	drawn	20
13228	election	20
13721	epistles	20
13925	estates	20
15031	faventinus	20
16111	frenzy	20
16525	gall	20
17322	grieved	20
18182	hill	20
18605	hungry	20
18864	illis	20
20009	insania	20
20999	joys	20
21137	jupiters	20
21702	latin	20
21802	lawyers	20
22049	lets	20
24107	mighty	20
24437	mixture	20
24721	mori	20
25542	nice	20
25950	nullus	20
26169	obscure	20
26424	offences	20
26772	orders	20
27125	painted	20
27304	paradoxes	20
28958	plures	20
29138	pontanus	20
29703	prefers	20
29797	prevent	20
30392	province	20
30627	punished	20
31134	raging	20
31148	rain	20
31250	rash	20
31429	recovered	20
32005	respected	20
33432	season	20
33596	semel	20
34007	shoes	20
34105	sides	20
34349	sive	20
34467	smile	20
34646	solis	20
34687	solus	20
34806	sorrowful	20
34868	spaniards	20
35231	star	20
35550	strike	20
36004	suitors	20
36629	task	20
36763	tempests	20
36932	terror	20
37189	thirty	20
37377	timorous	20
37625	tracts	20
37629	trades	20
37749	travel	20
37858	trincavelius	20
38164	twice	20
38545	upright	20
39028	venerem	20
39272	vex	20
39278	vexation	20
39541	vir	20
39723	vivere	20
39825	voluntary	20
40090	wecker	20
40249	widows	20
40369	woes	20
40387	wonderful	20
40457	wrath	20
40478	writer	20
40486	wrong	20
1993	accompany	19
2401	adventure	19
2695	afflicted	19
2711	affrighted	19
2826	agony	19
3036	aliquid	19
3149	alteration	19
3569	angel	19
3685	annexed	19
4060	aqua	19
4691	atra	19
5440	begets	19
5500	believed	19
5747	bigger	19
6190	breaks	19
6429	burton	19
6470	buy	19
8127	close	19
8243	coelo	19
8507	comely	19
8527	comical	19
8665	compared	19
8779	con	19
8960	confessed	19
9215	constantine	19
10132	crowned	19
10169	crudities	19
10412	curse	19
10422	curtius	19
10547	dainty	19
11023	degree	19
11177	deluded	19
11285	deorum	19
11704	dicam	19
11721	dicere	19
11760	dido	19
12041	discourseth	19
12182	dissemble	19
12477	dolor	19
12732	drowned	19
12818	dulce	19
12931	eam	19
13522	engines	19
13883	escape	19
13972	etsi	19
14091	everything	19
14249	excuse	19
14939	farewell	19
15293	fictions	19
15911	forsake	19
15948	fortuna	19
16151	friendship	19
16187	frogs	19
16333	fulsome	19
16420	furor	19
16987	glorious	19
17282	greatness	19
17377	grow	19
17484	guts	19
17553	habits	19
17788	hawking	19
18120	hid	19
18317	hominem	19
18559	humble	19
18632	husbandry	19
18946	imitate	19
19200	imprisonment	19
19747	inflamed	19
19955	innumerable	19
20114	insolent	19
20161	instit	19
20188	instruments	19
20732	italians	19
20897	jew	19
21534	lamentable	19
21790	lawful	19
22943	magicians	19
22998	magninus	19
23450	mater	19
23557	meals	19
23687	melan	19
23740	melius	19
24204	ministers	19
24333	miserably	19
24470	modest	19
24518	molest	19
24693	morbo	19
24921	mulieres	19
25162	named	19
25578	nights	19
25668	nobility	19
25673	nobleman	19
26613	opes	19
27413	pars	19
27701	pay	19
27980	perfect	19
28232	perturbation	19
28629	pills	19
28833	platerus	19
28843	platos	19
28853	plautus	19
28855	played	19
29699	prefer	19
30225	properly	19
30668	purgers	19
32044	restless	19
32150	rex	19
32264	rings	19
32304	roar	19
33458	seconds	19
34123	sighs	19
34381	slain	19
34574	soil	19
34847	sovereign	19
35130	spring	19
35273	statues	19
35292	steal	19
35460	stopped	19
35608	student	19
36188	supposed	19
36805	tender	19
36948	tertullian	19
37595	touched	19
37902	triumph	19
38491	unseasonable	19
38502	unspeakable	19
38513	until	19
38699	uxor	19
38783	valesius	19
38972	velut	19
39113	ver	19
39120	verba	19
39349	vide	19
39390	videtur	19
39893	vulcan	19
40218	whither	19
40254	wifes	19
40383	womens	19
885	29	18
934	33	18
1128	50	18
1821	absent	18
2089	acosta	18
2091	acquaintance	18
2377	adultery	18
2776	aggravate	18
3421	amores	18
3868	aphorisms	18
3985	apples	18
4447	ascribe	18
4740	attires	18
5227	bare	18
5280	bashfulness	18
5746	big	18
5781	bird	18
5807	bitterness	18
5902	bloodletting	18
5987	boldly	18
6019	boni	18
6254	bringing	18
6337	brute	18
6938	capivaccius	18
7761	choleric	18
8563	commendation	18
9315	contained	18
9479	controversies	18
9483	controverted	18
9679	corpora	18
9952	crazed	18
10134	crowns	18
11293	departure	18
11374	derived	18
11769	diem	18
11908	dinner	18
12173	disquieted	18
12518	domineer	18
12628	doubts	18
12682	dream	18
12707	drinking	18
12841	dumb	18
12969	eaten	18
13247	elegant	18
13680	epicures	18
14583	extent	18
15111	feign	18
15327	fiery	18
15804	forcible	18
16401	furies	18
16410	furiously	18
16888	giddy	18
16937	giving	18
17183	grand	18
17443	guilty	18
17653	hanc	18
17904	heir	18
18373	honoured	18
18412	horns	18
18853	illi	18
19507	indians	18
19730	infinitely	18
20255	intemperance	18
20319	interim	18
20882	jerusalem	18
21316	knees	18
21322	knights	18
21531	lame	18
21941	leisure	18
22294	lines	18
22422	loathsome	18
22769	lusty	18
23621	medici	18
23694	melancholiam	18
23866	mentem	18
24112	milan	18
24615	monsters	18
24696	morbos	18
24702	morbus	18
24791	morte	18
25006	murders	18
25227	nati	18
25814	notable	18
25849	nourishment	18
26639	opium	18
27749	pectore	18
28197	persuade	18
29602	praise	18
29675	precipitate	18
30073	profit	18
30766	pythagoras	18
31140	rail	18
31413	reconciled	18
31560	refresh	18
31646	reign	18
31679	relation	18
31800	remove	18
32196	riccius	18
32234	riding	18
33490	secundus	18
34032	showed	18
34272	singular	18
34580	sola	18
34827	sottish	18
34898	special	18
34932	spectator	18
34963	spells	18
35243	starve	18
35800	subordinate	18
35989	sui	18
36151	superstitions	18
36328	swallowed	18
36666	taxeth	18
36791	tempted	18
37005	th	18
37033	thats	18
37168	thin	18
37486	tomorrow	18
37593	totus	18
37648	tragical	18
37775	treatises	18
38184	tycho	18
38205	tyranny	18
38437	university	18
38446	unknown	18
38462	uno	18
38780	valescus	18
38864	varies	18
38880	varro	18
38926	vegetal	18
39114	vera	18
39452	villages	18
39554	virgil	18
39972	wandering	18
40323	wished	18
40371	wolf	18
2132	acts	17
2628	afer	17
2631	affairs	17
2858	agues	17
2877	ait	17
3096	allurements	17
3150	alterations	17
4286	aristophanes	17
4906	auro	17
5100	bacon	17
5171	banished	17
5336	bawds	17
5381	beauties	17
5548	belonging	17
5699	bewitched	17
6202	breed	17
6341	brutish	17
6378	building	17
6795	campanella	17
7047	carnal	17
7198	catalogue	17
7580	characters	17
7654	cheer	17
7828	churches	17
7953	civ	17
8170	co	17
8548	commanded	17
8755	compounds	17
9383	contentions	17
9645	cornelius	17
10053	cries	17
10109	crooked	17
10322	cupids	17
10589	damnation	17
10640	dangers	17
11382	descend	17
11483	desperation	17
11674	diana	17
11938	dioscorides	17
11998	discerned	17
12054	discretion	17
12084	dish	17
12209	dissolute	17
12335	divided	17
12614	dotes	17
12736	drudge	17
13196	ei	17
13427	empty	17
13503	endured	17
13592	entertainment	17
14076	event	17
14337	exhilarate	17
15091	fecit	17
15112	feigned	17
15113	feigns	17
15146	fen	17
15313	field	17
15793	forbid	17
15794	forbidden	17
15993	fourteen	17
16238	fruit	17
16342	fumes	17
17574	hadst	17
17671	hanged	17
17790	hawks	17
17801	headache	17
17837	hearted	17
18219	hippolitus	17
18512	howl	17
18781	ignis	17
19229	impudent	17
19705	infers	17
19857	inheritance	17
20069	inseparable	17
21306	knave	17
21751	laughing	17
21800	lawsuits	17
22330	lips	17
22480	london	17
22513	loose	17
22708	luke	17
22765	lustre	17
23222	mankind	17
23539	maximus	17
23784	memorable	17
23910	merchant	17
23976	mesaraic	17
24173	minerals	17
24242	mir	17
24716	moreover	17
24840	mount	17
24883	moving	17
24949	multis	17
24976	mundi	17
25680	nobody	17
26105	objected	17
26438	offensive	17
26480	ointments	17
26972	outwardly	17
27065	oxford	17
27121	painful	17
27124	paint	17
27134	palaces	17
27630	patron	17
28159	persian	17
28447	philos	17
29269	possess	17
29424	prae	17
29783	pretend	17
30253	proportion	17
30993	quietness	17
31606	region	17
31787	remitted	17
31895	report	17
31930	repub	17
32106	revelations	17
32329	rock	17
32441	rotten	17
32851	sam	17
32907	sands	17
33054	saul	17
33263	sckenkius	17
33374	scriptures	17
33499	security	17
33538	seeks	17
33588	sell	17
33650	senes	17
33683	sentence	17
34464	smells	17
34621	soli	17
34733	songs	17
35285	stay	17
35525	street	17
35541	strict	17
35632	stulti	17
35703	suae	17
36267	suspected	17
36423	sylvius	17
36548	talis	17
36581	tanta	17
36646	taught	17
36756	tempest	17
36900	terrae	17
37627	trade	17
37843	tried	17
37985	tua	17
38276	ulysses	17
38350	undertake	17
38474	unquam	17
38621	uses	17
38945	vein	17
39034	veneris	17
39148	verified	17
39182	verses	17
39436	vile	17
39732	vivit	17
39814	volume	17
39822	volunt	17
39956	wall	17
40017	wash	17
40121	welcome	17
40211	whit	17
40279	win	17
40465	wretch	17
956	35	16
2275	admiration	16
2425	advise	16
2555	aerial	16
2571	aesculapius	16
2627	afar	16
3139	also	16
3152	alteratives	16
3420	amorem	16
3491	amulets	16
3864	aphorism	16
3984	apple	16
4002	apprehend	16
4008	apprehension	16
4566	assigns	16
5320	battles	16
5349	beams	16
5453	begins	16
5545	belong	16
5751	bile	16
6242	briefly	16
6287	broke	16
6561	caelius	16
6995	carcass	16
7363	celestial	16
7424	centum	16
7513	chains	16
7944	citizen	16
8299	cogitations	16
8445	coloured	16
8789	conceal	16
9504	convenient	16
9580	copiously	16
9857	courts	16
9866	covered	16
10748	deaths	16
11013	degenerate	16
11173	delrio	16
11359	deride	16
11617	devout	16
11791	differing	16
12406	dizzards	16
12642	downright	16
12698	dried	16
12895	duties	16
13004	eccl	16
13217	elaborate	16
13512	enforce	16
13539	enjoined	16
14166	excel	16
14426	expect	16
14667	eyed	16
14684	fabius	16
15333	fifth	16
15633	flourish	16
15742	followed	16
15797	forbids	16
15890	formosa	16
16137	friar	16
16345	fumitory	16
16434	further	16
17082	goodness	16
17127	govern	16
17795	hazard	16
17909	helen	16
18295	holland	16
18459	hos	16
18685	hypocrisy	16
18751	idolatry	16
19123	impious	16
19164	impostors	16
19809	ingenium	16
20012	insaniam	16
20475	invent	16
20566	ipsis	16
20570	ipsum	16
20573	ira	16
20790	jacobus	16
20820	james	16
20894	jesuits	16
20911	jo	16
21749	laughed	16
21922	legibus	16
22123	liberal	16
22127	liberally	16
22230	lightning	16
22458	lodovicus	16
22588	lovesick	16
22994	magnifies	16
23014	mahomet	16
23413	mass	16
23453	material	16
23649	meditate	16
23655	meditations	16
24099	midriff	16
24812	moses	16
24982	mundus	16
25176	naples	16
25230	nations	16
25260	natures	16
25315	nearer	16
25339	necessarily	16
25843	notwithstanding	16
25898	noxious	16
26864	os	16
27032	overthrow	16
27063	ox	16
27133	palace	16
27352	pardon	16
27442	participate	16
28004	perfumes	16
28135	persecute	16
28245	peruse	16
28347	phaedrus	16
28908	plenty	16
28931	plinius	16
28938	plotinus	16
29166	popes	16
29265	posse	16
29294	possit	16
29371	potions	16
29889	prisoner	16
30043	profane	16
30198	prone	16
30294	prosecute	16
30375	proverb	16
30385	providence	16
30405	provocations	16
30511	pudor	16
30626	punish	16
30664	purgatory	16
31011	quintessence	16
31131	rageth	16
31301	rays	16
31701	relieve	16
31757	remains	16
31773	remembrance	16
32361	rogues	16
33245	scipio	16
33444	sec	16
33477	sects	16
33850	servitude	16
33883	settled	16
34025	shoulders	16
34036	shown	16
34224	simplicity	16
34596	sold	16
34840	sour	16
35012	spices	16
35658	stupend	16
35810	subscribe	16
35844	subtil	16
35853	subtle	16
36044	summum	16
36059	sumus	16
36480	t	16
36664	taxed	16
36764	tempestuous	16
36843	tenets	16
37566	tortured	16
37577	tota	16
37786	tremble	16
38211	tyrius	16
38461	unnecessary	16
38519	unum	16
38933	vehement	16
39391	vidi	16
39600	virtus	16
39816	volumes	16
39832	voluptas	16
39981	wanting	16
40135	wept	16
40155	whats	16
40168	wherefore	16
40258	wilderness	16
40560	ye	16
40608	zanchius	16
945	34	15
2025	accuse	15
2032	accustomed	15
2682	affinity	15
3318	ambrose	15
3917	apostate	15
3992	appointed	15
4209	aretines	15
4403	artificers	15
5436	beg	15
5455	begotten	15
5566	beneath	15
5649	besotted	15
6021	bonis	15
6065	bosom	15
6078	bottom	15
6379	buildings	15
6386	bull	15
6418	burned	15
6825	candle	15
7020	careless	15
7177	castro	15
7273	causing	15
7804	christs	15
8027	claudinus	15
8030	claudius	15
8200	cock	15
8626	commonwealths	15
8700	complaining	15
8720	compliment	15
8949	confer	15
9110	cons	15
9129	consecrated	15
9212	constant	15
9237	constitution	15
9273	consultation	15
9287	consumes	15
9423	continuance	15
9808	count	15
10117	crosses	15
10144	crucifies	15
10332	cupping	15
10390	curiosity	15
10520	daemon	15
10524	daemones	15
10538	daemonum	15
10642	daniel	15
10742	dearest	15
10975	defined	15
11164	delivered	15
11415	deserts	15
11461	desirous	15
11611	devour	15
12558	donatus	15
12678	draws	15
12710	driven	15
12885	durst	15
12891	dutch	15
12937	earl	15
12953	earths	15
13191	egyptian	15
13192	egyptians	15
13262	elements	15
13491	endeavours	15
13567	enrich	15
13605	enticements	15
13633	envious	15
13918	esset	15
14040	evacuation	15
14071	evening	15
14303	exercises	15
14505	exploded	15
14635	extremes	15
14907	famine	15
15070	feats	15
15267	fetched	15
15431	firmament	15
15518	flatter	15
15525	flattery	15
15756	fond	15
15808	fore	15
15990	fountains	15
16006	fox	15
16269	fuerit	15
16619	gates	15
16620	gather	15
16704	generation	15
16785	gentlewomen	15
16808	george	15
16875	ghost	15
17131	governors	15
17249	graves	15
17758	hated	15
17854	heavenly	15
17879	hector	15
18264	hitherto	15
18275	hodie	15
18323	hominis	15
18688	hypocrites	15
18710	ibi	15
18748	idolaters	15
19086	imperfections	15
19324	incensed	15
19771	inform	15
19774	informed	15
19973	inordinate	15
20350	interpret	15
20428	intus	15
20479	inventions	15
20497	inveterate	15
20764	ix	15
20982	jove	15
20990	jovianus	15
21236	keeping	15
21320	knight	15
21707	latitude	15
22097	lex	15
22406	livy	15
22414	loadstone	15
22434	locis	15
22445	locum	15
22939	magic	15
22949	maginus	15
22968	magna	15
23018	mahometans	15
23048	majesty	15
23112	malicious	15
23657	medium	15
23763	member	15
24178	mines	15
24312	mischiefs	15
24441	mizaldus	15
24445	moan	15
24959	multos	15
24960	multum	15
25691	nocte	15
26206	observation	15
26601	operations	15
26656	oppose	15
26669	oppress	15
26788	ore	15
26868	oscula	15
27104	pagan	15
27528	passionate	15
27559	pater	15
27573	path	15
27686	pausanias	15
28789	plain	15
29231	portion	15
29698	preface	15
30008	prodigal	15
30063	profession	15
30527	puer	15
30529	pueri	15
30690	purse	15
30909	quean	15
31031	quisquis	15
31042	quocunque	15
31269	ratione	15
31281	rave	15
31354	receive	15
31433	recreate	15
31436	recreation	15
31569	refuge	15
31797	remote	15
31943	request	15
32321	robes	15
32552	ruled	15
32767	sale	15
33010	satis	15
33066	saviour	15
33227	science	15
33909	sex	15
33991	shine	15
34120	sigh	15
34470	smiling	15
34616	solent	15
34670	solo	15
34848	sovereignty	15
36069	suns	15
36270	suspects	15
36286	suspicions	15
36811	tending	15
36976	testimony	15
37162	thief	15
37400	tire	15
37419	title	15
37591	totum	15
37611	toy	15
38594	urgeth	15
38694	utterly	15
38831	vanity	15
39037	venery	15
39041	venetian	15
39282	vexed	15
39288	via	15
39579	viri	15
39846	vomit	15
39887	vox	15
40048	wax	15
40094	wedding	15
40366	woe	15
40376	wolves	15
40403	wool	15
40449	wounds	15
40490	wrote	15
40586	younger	15
1058	44	14
1069	45	14
1	&	14
1786	abominable	14
1959	accidental	14
2398	adventitious	14
2713	affrights	14
2895	alas	14
3027	alios	14
3698	annos	14
3709	annum	14
3728	answers	14
3818	antony	14
4087	arabian	14
4234	argues	14
4380	arteries	14
4669	athenaeus	14
4812	auditors	14
5036	awe	14
